annotator_id,image_A,image_B,similarity,timestamp
annotator_9,Trương Mẫn_001,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_9,Asuka Saito_001,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_9,Natsukawa Yui_003,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_9,Kim Tae Hee_001,Lily Collins_000,1.00,2026-06-22T00:00:00Z
annotator_9,Aragaki Yuko_001,Jang Won-young_004,1.00,2026-06-22T00:00:00Z
annotator_9,Hirose Suzu_004,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_9,Lily Collins_000,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_9,Thu Hà_001,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_9,Châu Huệ Mẫn_000,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_9,Hashimoto Kana_000,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_9,Lý Thấm_002,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_9,Diệp Toàn Chân_001,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_9,Blake Lively_003,Kim Claudia_001,1.00,2026-06-22T00:00:00Z
annotator_9,Blake Lively_003,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_9,Riho Takada_001,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_9,Phương Lôi_001,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_9,Kim Claudia_001,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_9,Aoi Yu_002,Deva Cassel_001,1.00,2026-06-22T00:00:00Z
annotator_9,Kim Claudia_001,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_9,Lee Ju Eun_004,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_9,Diệp Toàn Chân_001,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_9,Ishihara Satomi_001,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_9,Grace Kelly_000,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_9,Kim Tae Hee_001,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_9,Asuka Saito_001,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_9,Gisele Bunchen_003,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_9,Vương Tổ Hiền_000,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_9,Anya Taylor Joy_002,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_9,Lý Thấm_002,Natsukawa Yui_003,1.00,2026-06-22T00:00:00Z
annotator_9,Chu Lâm_000,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_9,Chu Lâm_000,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_9,Riho Takada_001,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_9,Jang Won-young_004,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_9,Blake Lively_003,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_9,Aragaki Yuko_001,Lily Collins_000,1.00,2026-06-22T00:00:00Z
annotator_9,Gisele Bunchen_003,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_9,Hirose Suzu_004,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_9,Aragaki Yuko_001,Blake Lively_003,1.00,2026-06-22T00:00:00Z
annotator_9,Gisele Bunchen_003,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_9,Asuka Saito_001,Chu Lâm_000,1.00,2026-06-22T00:00:00Z
annotator_9,Lynne Frederick_000,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_9,Diệp Toàn Chân_001,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_9,Aoi Yu_002,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_9,Natsukawa Yui_003,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_9,Jang Won-young_004,Lily Collins_000,1.00,2026-06-22T00:00:00Z
annotator_9,Diệp Toàn Chân_001,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_9,Diệp Toàn Chân_001,Grace Kelly_000,1.00,2026-06-22T00:00:00Z
annotator_9,Nakama Yukie_004,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_9,Kim Claudia_001,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_9,Aragaki Yuko_001,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_9,Anna Chipovskaya_000,Kim Claudia_001,1.00,2026-06-22T00:00:00Z
annotator_9,Kim Claudia_001,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_9,Diệp Toàn Chân_001,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_9,Anya Taylor Joy_002,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_9,Grace Kelly_000,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_9,Alexandra Daddario_004,Ishihara Satomi_001,1.00,2026-06-22T00:00:00Z
annotator_9,Lee Ye bin_000,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_9,Châu Huệ Mẫn_000,Lee Ye bin_000,1.00,2026-06-22T00:00:00Z
annotator_9,Trương Mẫn_001,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_9,Lee Ye bin_000,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_9,Hirose Suzu_004,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_9,Anya Taylor Joy_002,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_9,Lý Thấm_002,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_9,Kim Claudia_001,Lily Collins_000,1.00,2026-06-22T00:00:00Z
annotator_9,Diệp Toàn Chân_001,Gisele Bunchen_003,1.00,2026-06-22T00:00:00Z
annotator_9,Lynne Frederick_000,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_9,Jang Won-young_004,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_9,Grace Kelly_000,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_9,Dương Mịch_000,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_9,Kim Ji Won_004,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_9,Lee Ju Eun_004,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_9,Anna Chipovskaya_000,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_9,Nakama Yukie_004,Winona Ryder_002,1.05,2026-06-22T00:00:00Z
annotator_9,Dương Mịch_000,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_9,Anya Taylor Joy_002,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_9,Song Hye-kyo_002,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_9,Lee Ye bin_000,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_9,Riho Takada_001,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_10,Lee Ju Eun_004,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_10,Gisele Bunchen_003,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_10,Natsukawa Yui_003,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_10,Diana Frances Spencer_003,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_10,Blake Lively_003,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_10,Jang Won-young_004,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_10,Kim Ji Won_004,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_10,Quan Hiểu Đồng_003,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_10,Asuka Saito_001,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_10,Lee Ye bin_000,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_10,Kim Ji Won_004,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_10,Phạm Băng Băng_000,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_10,Deva Cassel_001,Hashimoto Kana_000,1.00,2026-06-22T00:00:00Z
annotator_10,Kim Ji Won_004,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_10,Alexandra Daddario_004,Kim Claudia_001,1.00,2026-06-22T00:00:00Z
annotator_10,Lily Collins_000,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_10,Lee Ju Eun_004,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_10,Riho Takada_001,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_10,Gisele Bunchen_003,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_10,Ishihara Satomi_001,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_10,Hashimoto Kana_000,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_10,Aragaki Yuko_001,Diana Frances Spencer_003,1.00,2026-06-22T00:00:00Z
annotator_10,Grace Kelly_000,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_10,Anya Taylor Joy_002,Asuka Saito_001,1.00,2026-06-22T00:00:00Z
annotator_10,Tưởng Cần Cần_002,Tưởng Hân_001,1.06,2026-06-22T00:00:00Z
annotator_10,Lý Thấm_002,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_10,Lynne Frederick_000,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_10,Thu Hà_001,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_10,Nakama Yukie_004,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_10,Kim Ji Won_004,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_10,Chu Lâm_000,Gisele Bunchen_003,1.27,2026-06-22T00:00:00Z
annotator_10,Gisele Bunchen_003,Hashimoto Kana_000,1.00,2026-06-22T00:00:00Z
annotator_10,Anna Chipovskaya_000,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_10,Grace Kelly_000,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_10,Anya Taylor Joy_002,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_10,Dương Mịch_000,Grace Kelly_000,1.00,2026-06-22T00:00:00Z
annotator_10,Lee Ju Eun_004,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_10,Alexandra Daddario_004,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_10,Deva Cassel_001,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_10,Diana Frances Spencer_003,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_10,Kim Tae Hee_001,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_10,Aoi Yu_002,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_10,Kim Tae Hee_001,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_10,Anna Chipovskaya_000,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_10,Anya Taylor Joy_002,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_10,Alexandra Daddario_004,Phạm Băng Băng_000,1.00,2026-06-22T00:00:00Z
annotator_10,Lee Ju Eun_004,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_10,Lưu Diệp Phi_002,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_10,Ishihara Satomi_001,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_10,Lý Thấm_002,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_10,Grace Kelly_000,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_10,Lily Collins_000,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_10,Tina Tamshiro_001,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_10,Lưu Hạo Tồn_004,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_10,Anna Chipovskaya_000,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_10,Kim Ji Won_004,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_10,Anna Chipovskaya_000,Gisele Bunchen_003,1.00,2026-06-22T00:00:00Z
annotator_10,Dương Mịch_000,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_10,Kudo Mio_004,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_10,Kim Claudia_001,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_10,Song Hye-kyo_002,Winona Ryder_002,1.11,2026-06-22T00:00:00Z
annotator_10,Hirose Suzu_004,Kim Ji Won_004,1.00,2026-06-22T00:00:00Z
annotator_10,Riho Takada_001,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_10,Riho Takada_001,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_10,Blake Lively_003,Diệp Toàn Chân_001,1.00,2026-06-22T00:00:00Z
annotator_10,Kudo Mio_004,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_10,Aoi Yu_002,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_10,Diệp Toàn Chân_001,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_10,Kudo Mio_004,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_10,Quan Hiểu Đồng_003,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_10,Alexandra Daddario_004,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_10,Grace Kelly_000,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_10,Jang Won-young_004,Lee Ye bin_000,1.00,2026-06-22T00:00:00Z
annotator_10,Blake Lively_003,Wakana Matsumoto_000,1.16,2026-06-22T00:00:00Z
annotator_10,Thầm Nguyệt_003,Yui Asakura_003,1.04,2026-06-22T00:00:00Z
annotator_10,Diana Frances Spencer_003,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_10,Gisele Bunchen_003,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_10,Ishihara Satomi_001,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_10,Lily Collins_000,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_10,Chu Lâm_000,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_11,Blake Lively_003,Diệp Toàn Chân_001,1.00,2026-06-22T00:00:00Z
annotator_11,Kim Claudia_001,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_11,Chu Lâm_000,Natsukawa Yui_003,1.00,2026-06-22T00:00:00Z
annotator_11,Hashimoto Kana_000,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_11,Lưu Hạo Tồn_004,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_11,Winona Ryder_002,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_11,Riho Takada_001,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_11,Ishihara Satomi_001,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_11,Blake Lively_003,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_11,Lý Thấm_002,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_11,Lee Ju Eun_004,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_11,Chu Lâm_000,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_11,Deva Cassel_001,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_11,Anya Taylor Joy_002,Aoi Yu_002,1.00,2026-06-22T00:00:00Z
annotator_11,Aoi Yu_002,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_11,Aragaki Yuko_001,Chu Lâm_000,1.00,2026-06-22T00:00:00Z
annotator_11,Asuka Saito_001,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_11,Thu Hà_001,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_11,Riho Takada_001,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_11,Gisele Bunchen_003,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_11,Anya Taylor Joy_002,Deva Cassel_001,1.00,2026-06-22T00:00:00Z
annotator_11,Grace Kelly_000,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_11,Hirose Suzu_004,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_11,Asuka Saito_001,Chu Lâm_000,1.00,2026-06-22T00:00:00Z
annotator_11,Blake Lively_003,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_11,Lưu Diệp Phi_002,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_11,Hashimoto Kana_000,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_11,Quan Hiểu Đồng_003,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_11,Deva Cassel_001,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_11,Wakana Matsumoto_000,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_11,Diana Frances Spencer_003,Diệp Toàn Chân_001,1.00,2026-06-22T00:00:00Z
annotator_11,Anna Chipovskaya_000,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_11,Quan Hiểu Đồng_003,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_11,Tưởng Hân_001,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_11,Jang Won-young_004,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_11,Kudo Mio_004,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_11,Ishihara Satomi_001,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_11,Vạn Thiến_001,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_11,Diana Frances Spencer_003,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_11,Anya Taylor Joy_002,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_11,Lee Ye bin_000,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_11,Natsukawa Yui_003,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_11,Grace Kelly_000,Hashimoto Kana_000,1.00,2026-06-22T00:00:00Z
annotator_11,Alexandra Daddario_004,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_11,Jang Won-young_004,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_11,Lynne Frederick_000,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_11,Asuka Saito_001,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_11,Phương Lôi_001,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_11,Dương Mịch_000,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_11,Châu Huệ Mẫn_000,Lee Ye bin_000,1.00,2026-06-22T00:00:00Z
annotator_11,Kim Ji Won_004,Phạm Băng Băng_000,1.00,2026-06-22T00:00:00Z
annotator_11,Aragaki Yuko_001,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_11,Kim Ji Won_004,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_11,Hashimoto Kana_000,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_11,Natsukawa Yui_003,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_11,Grace Kelly_000,Jang Won-young_004,1.00,2026-06-22T00:00:00Z
annotator_11,Hashimoto Kana_000,Ishihara Satomi_001,1.00,2026-06-22T00:00:00Z
annotator_11,Gisele Bunchen_003,Jang Won-young_004,1.00,2026-06-22T00:00:00Z
annotator_11,Lynne Frederick_000,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_11,Ishihara Satomi_001,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_11,Lee Ju Eun_004,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_11,Châu Huệ Mẫn_000,Natsukawa Yui_003,1.00,2026-06-22T00:00:00Z
annotator_11,Diana Frances Spencer_003,Kim Ji Won_004,1.00,2026-06-22T00:00:00Z
annotator_11,Lưu Hạo Tồn_004,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_11,Lynne Frederick_000,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_11,Lưu Hạo Tồn_004,Phạm Băng Băng_000,1.00,2026-06-22T00:00:00Z
annotator_11,Song Hye-kyo_002,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_11,Kim Tae Hee_001,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_11,Aragaki Yuko_001,Grace Kelly_000,1.00,2026-06-22T00:00:00Z
annotator_11,Hirose Suzu_004,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_11,Phạm Băng Băng_000,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_11,Diệp Toàn Chân_001,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_11,Kim Ji Won_004,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_11,Chu Lâm_000,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_11,Blake Lively_003,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_11,Alexandra Daddario_004,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_11,Alexandra Daddario_004,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_11,Kim Ji Won_004,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_11,Blake Lively_003,Gisele Bunchen_003,1.00,2026-06-22T00:00:00Z
annotator_11,Lynne Frederick_000,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_12,Nakama Yukie_004,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
