annotator_id,image_A,image_B,similarity,timestamp
annotator_12,Alexandra Daddario_004,Diệp Toàn Chân_001,1.00,2026-06-22T00:00:00Z
annotator_12,Hashimoto Kana_000,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_12,Diana Frances Spencer_003,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_12,Alexandra Daddario_004,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_12,Lee Ju Eun_004,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_12,Phương Lôi_001,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_12,Dương Mịch_000,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_12,Grace Kelly_000,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_12,Lee Ju Eun_004,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_12,Diana Frances Spencer_003,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_12,Diana Frances Spencer_003,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_12,Asuka Saito_001,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_12,Lynne Frederick_000,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_12,Diệp Toàn Chân_001,Ishihara Satomi_001,1.00,2026-06-22T00:00:00Z
annotator_12,Gisele Bunchen_003,Hashimoto Kana_000,1.00,2026-06-22T00:00:00Z
annotator_12,Blake Lively_003,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_12,Ishihara Satomi_001,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_12,Deva Cassel_001,Lee Ye bin_000,1.00,2026-06-22T00:00:00Z
annotator_12,Tưởng Cần Cần_002,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_12,Gisele Bunchen_003,Lee Ye bin_000,1.00,2026-06-22T00:00:00Z
annotator_12,Gisele Bunchen_003,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_12,Ishihara Satomi_001,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_12,Anna Chipovskaya_000,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_12,Kudo Mio_004,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_12,Blake Lively_003,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_12,Hirose Suzu_004,Kim Ji Won_004,1.00,2026-06-22T00:00:00Z
annotator_12,Dương Mịch_000,Kim Claudia_001,1.00,2026-06-22T00:00:00Z
annotator_12,Quan Hiểu Đồng_003,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_12,Anna Chipovskaya_000,Chu Lâm_000,1.00,2026-06-22T00:00:00Z
annotator_12,Kudo Mio_004,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_12,Diệp Toàn Chân_001,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_12,Jang Won-young_004,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_12,Chu Lâm_000,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_12,Anna Chipovskaya_000,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_12,Hirose Suzu_004,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_12,Diana Frances Spencer_003,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_12,Aoi Yu_002,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_12,Anya Taylor Joy_002,Diana Frances Spencer_003,1.00,2026-06-22T00:00:00Z
annotator_12,Quan Hiểu Đồng_003,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_12,Diana Frances Spencer_003,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_12,Alexandra Daddario_004,Kim Ji Won_004,1.00,2026-06-22T00:00:00Z
annotator_12,Anya Taylor Joy_002,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_12,Aragaki Yuko_001,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_12,Diana Frances Spencer_003,Phạm Băng Băng_000,1.00,2026-06-22T00:00:00Z
annotator_12,Wakana Matsumoto_000,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_12,Hashimoto Kana_000,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_12,Deva Cassel_001,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_12,Anna Chipovskaya_000,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_12,Lynne Frederick_000,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_12,Kim Claudia_001,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_12,Hashimoto Kana_000,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_12,Kim Claudia_001,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_12,Alexandra Daddario_004,Aragaki Yuko_001,1.00,2026-06-22T00:00:00Z
annotator_12,Blake Lively_003,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_12,Châu Huệ Mẫn_000,Grace Kelly_000,1.00,2026-06-22T00:00:00Z
annotator_12,Ishihara Satomi_001,Kim Claudia_001,1.00,2026-06-22T00:00:00Z
annotator_12,Lưu Hạo Tồn_004,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_12,Gisele Bunchen_003,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_12,Kim Claudia_001,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_12,Dương Mịch_000,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_12,Lee Ye bin_000,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_12,Aoi Yu_002,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_12,Aoi Yu_002,Grace Kelly_000,1.00,2026-06-22T00:00:00Z
annotator_12,Diệp Toàn Chân_001,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_12,Blake Lively_003,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_12,Dương Mịch_000,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_12,Lưu Diệp Phi_002,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_12,Thu Hà_001,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_12,Tina Tamshiro_001,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_12,Thu Hà_001,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_12,Grace Kelly_000,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_12,Châu Huệ Mẫn_000,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_12,Dương Mịch_000,Grace Kelly_000,1.00,2026-06-22T00:00:00Z
annotator_12,Thầm Nguyệt_003,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_12,Diệp Toàn Chân_001,Kim Claudia_001,1.00,2026-06-22T00:00:00Z
annotator_12,Hashimoto Kana_000,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_12,Anna Chipovskaya_000,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_12,Lee Ju Eun_004,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_12,Lily Collins_000,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_13,Lee Ye bin_000,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_13,Aragaki Yuko_001,Natsukawa Yui_003,1.00,2026-06-22T00:00:00Z
annotator_13,Grace Kelly_000,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_13,Chu Lâm_000,Deva Cassel_001,1.00,2026-06-22T00:00:00Z
annotator_13,Phương Lôi_001,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_13,Asuka Saito_001,Chu Lâm_000,1.00,2026-06-22T00:00:00Z
annotator_13,Aragaki Yuko_001,Phạm Băng Băng_000,1.00,2026-06-22T00:00:00Z
annotator_13,Alexandra Daddario_004,Blake Lively_003,1.00,2026-06-22T00:00:00Z
annotator_13,Anna Chipovskaya_000,Deva Cassel_001,1.00,2026-06-22T00:00:00Z
annotator_13,Lý Thấm_002,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_13,Kim Claudia_001,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_13,Anya Taylor Joy_002,Lily Collins_000,1.00,2026-06-22T00:00:00Z
annotator_13,Anna Chipovskaya_000,Natsukawa Yui_003,1.00,2026-06-22T00:00:00Z
annotator_13,Lưu Hạo Tồn_004,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_13,Aoi Yu_002,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_13,Gisele Bunchen_003,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_13,Alexandra Daddario_004,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_13,Ishihara Satomi_001,Kim Ji Won_004,1.00,2026-06-22T00:00:00Z
annotator_13,Jang Won-young_004,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_13,Chu Lâm_000,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_13,Anna Chipovskaya_000,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_13,Diệp Toàn Chân_001,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_13,Blake Lively_003,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_13,Lưu Diệp Phi_002,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_13,Dương Mịch_000,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_13,Deva Cassel_001,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_13,Trần Đức Dung_004,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_13,Lynne Frederick_000,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_13,Anya Taylor Joy_002,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_13,Diệp Toàn Chân_001,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_13,Kim Claudia_001,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_13,Alexandra Daddario_004,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_13,Diana Frances Spencer_003,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_13,Hashimoto Kana_000,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_13,Kim Tae Hee_001,Natsukawa Yui_003,1.00,2026-06-22T00:00:00Z
annotator_13,Anya Taylor Joy_002,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_13,Aragaki Yuko_001,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_13,Grace Kelly_000,Jang Won-young_004,1.00,2026-06-22T00:00:00Z
annotator_13,Lee Ju Eun_004,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_13,Lynne Frederick_000,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_13,Quan Hiểu Đồng_003,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_13,Natsukawa Yui_003,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_13,Nakama Yukie_004,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_13,Anya Taylor Joy_002,Asuka Saito_001,1.00,2026-06-22T00:00:00Z
annotator_13,Jang Won-young_004,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_13,Lee Ye bin_000,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_13,Asuka Saito_001,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_13,Alexandra Daddario_004,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_13,Aoi Yu_002,Chu Lâm_000,1.00,2026-06-22T00:00:00Z
annotator_13,Lynne Frederick_000,Phạm Băng Băng_000,1.00,2026-06-22T00:00:00Z
annotator_13,Aoi Yu_002,Kim Ji Won_004,1.00,2026-06-22T00:00:00Z
annotator_13,Kim Tae Hee_001,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_13,Aoi Yu_002,Hashimoto Kana_000,1.00,2026-06-22T00:00:00Z
annotator_13,Wakana Matsumoto_000,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_13,Lưu Hạo Tồn_004,Thầm Nguyệt_003,1.00,2026-06-22T00:00:00Z
annotator_13,Aragaki Yuko_001,Blake Lively_003,1.00,2026-06-22T00:00:00Z
annotator_13,Thầm Nguyệt_003,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_13,Song Hye-kyo_002,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_13,Hashimoto Kana_000,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_13,Dương Mịch_000,Gisele Bunchen_003,1.00,2026-06-22T00:00:00Z
annotator_13,Kim Claudia_001,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_13,Kim Claudia_001,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_13,Gisele Bunchen_003,Ishihara Satomi_001,1.00,2026-06-22T00:00:00Z
annotator_13,Jang Won-young_004,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_13,Alexandra Daddario_004,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_13,Aragaki Yuko_001,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_13,Thu Hà_001,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_13,Châu Huệ Mẫn_000,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_13,Jang Won-young_004,Lee Ye bin_000,1.00,2026-06-22T00:00:00Z
annotator_13,Aragaki Yuko_001,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_13,Lee Ju Eun_004,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_13,Diana Frances Spencer_003,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_13,Chu Lâm_000,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_13,Châu Huệ Mẫn_000,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_13,Alexandra Daddario_004,Asuka Saito_001,1.00,2026-06-22T00:00:00Z
annotator_13,Phương Lôi_001,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_13,Aoi Yu_002,Blake Lively_003,1.00,2026-06-22T00:00:00Z
annotator_13,Dương Mịch_000,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_13,Jang Won-young_004,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_13,Ishihara Satomi_001,Lee Ye bin_000,1.00,2026-06-22T00:00:00Z
annotator_14,Diana Frances Spencer_003,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_14,Châu Huệ Mẫn_000,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_14,Hirose Suzu_004,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_14,Aragaki Yuko_001,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_14,Deva Cassel_001,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_14,Hirose Suzu_004,Natsukawa Yui_003,1.00,2026-06-22T00:00:00Z
annotator_14,Chu Lâm_000,Dương Mịch_000,1.00,2026-06-22T00:00:00Z
annotator_14,Lee Ju Eun_004,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Ji Won_004,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_14,Hirose Suzu_004,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_14,Jang Won-young_004,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Kim Tae Hee_001,1.00,2026-06-22T00:00:00Z
annotator_14,Grace Kelly_000,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_14,Anna Chipovskaya_000,Lưu Hạo Tồn_004,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Claudia_001,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_14,Tina Tamshiro_001,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_14,Aragaki Yuko_001,Blake Lively_003,1.00,2026-06-22T00:00:00Z
annotator_14,Hashimoto Kana_000,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_14,Lily Collins_000,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_14,Hirose Suzu_004,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_14,Phương Lôi_001,Riho Takada_001,1.00,2026-06-22T00:00:00Z
annotator_14,Tina Tamshiro_001,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_14,Deva Cassel_001,Phạm Băng Băng_000,1.00,2026-06-22T00:00:00Z
annotator_14,Asuka Saito_001,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_14,Hirose Suzu_004,Lee Ju Eun_004,1.00,2026-06-22T00:00:00Z
annotator_14,Aoi Yu_002,Lee Ye bin_000,1.00,2026-06-22T00:00:00Z
annotator_14,Anna Chipovskaya_000,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_14,Dương Mịch_000,Lee Ye bin_000,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Ji Won_004,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_14,Quan Hiểu Đồng_003,Thu Hà_001,1.00,2026-06-22T00:00:00Z
annotator_14,Asuka Saito_001,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_14,Ishihara Satomi_001,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_14,Kudo Mio_004,Lily Collins_000,1.00,2026-06-22T00:00:00Z
annotator_14,Diệp Toàn Chân_001,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_14,Hashimoto Kana_000,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_14,Diana Frances Spencer_003,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_14,Asuka Saito_001,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Claudia_001,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_14,Alexandra Daddario_004,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_14,Anna Chipovskaya_000,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Ji Won_004,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_14,Lee Ju Eun_004,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_14,Lý Thấm_002,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_14,Trương Mẫn_001,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Ji Won_004,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_14,Aragaki Yuko_001,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_14,Trần Đức Dung_004,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_14,Asuka Saito_001,Blake Lively_003,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Dương Mịch_000,1.00,2026-06-22T00:00:00Z
annotator_14,Grace Kelly_000,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_14,Aragaki Yuko_001,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_14,Lynne Frederick_000,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_14,Lưu Hạo Tồn_004,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_14,Chu Lâm_000,Natsukawa Yui_003,1.00,2026-06-22T00:00:00Z
annotator_14,Natsukawa Yui_003,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_14,Hashimoto Kana_000,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_14,Deva Cassel_001,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_14,Quan Hiểu Đồng_003,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_14,Lee Ju Eun_004,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_14,Phương Lôi_001,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_14,Lý Thấm_002,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_14,Aoi Yu_002,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_14,Jang Won-young_004,Lily Collins_000,1.00,2026-06-22T00:00:00Z
annotator_14,Song Hye-kyo_002,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_14,Diệp Toàn Chân_001,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_14,Dương Mịch_000,Phạm Băng Băng_000,1.00,2026-06-22T00:00:00Z
annotator_14,Nakama Yukie_004,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_14,Dương Mịch_000,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_14,Deva Cassel_001,Jang Won-young_004,1.00,2026-06-22T00:00:00Z
annotator_14,Aragaki Yuko_001,Diana Frances Spencer_003,1.00,2026-06-22T00:00:00Z
annotator_14,Dương Mịch_000,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_14,Deva Cassel_001,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Ji Won_004,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_14,Anya Taylor Joy_002,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_14,Lee Ju Eun_004,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
